,images,heart,left clavicle,right clavicle,left lung,right lung,all
0.369,0.0011219263028033387,0.0010064370096347225,0.0016454648885797104,0.0017346402379336714,0.0009189273435912451,0.0009995499355297847,0.0011279554299334007
0.37,0.001120419459359014,0.0010025533942805249,0.0016604452811916492,0.0017505923089866239,0.0009254390968806065,0.0010077160031609607,0.0011260380103336016
0.371,0.0011188615321420345,0.0009982689135390112,0.0016737422442814867,0.001765882911862372,0.0009317401986826118,0.0010156429087625413,0.0011240514411243665
0.372,0.0011172466545908458,0.0009935190947755127,0.0016852213282813019,0.0017802993666907047,0.0009378150082003601,0.0010233001100603627,0.0011219930890484554
0.373,0.0011155700143039233,0.0009882532479105607,0.0016948170775146082,0.00179365960380899,0.0009436538113792787,0.0010306648919856344,0.0011198614555710579
0.374,0.001113827921708294,0.0009824385300656769,0.0017025404969599625,0.001805828747931967,0.000949253315903532,0.0010377235776106164,0.0011176562001259515
0.375,0.0011120178621098012,0.0009760628881508095,0.001708481979603225,0.0018167322290975046,0.0009546168827695944,0.001044472280428538,0.0011153781469625357
0.376,0.0011101385302863045,0.0009691365229473391,0.0017128091475809542,0.0018263638025247035,0.000959754476743326,0.0010509171369708257,0.0011130292756852758
0.377,0.0011081898470838478,0.0009616916736427405,0.0017157595314865372,0.0018347874509436605,0.0009646823352544893,0.0010570739973226155,0.0011106126958231263
0.378,0.0011061729577428309,0.0009537807083151913,0.0017176285092909166,0.001842132875022935,0.0009694223727037619,0.0010629675922510374,0.0011081326059797598
0.379,0.0011040902119954224,0.0009454726974927175,0.001718753385540332,0.0018485850441405025,0.000974001353440462,0.001068630235584528,0.0011055942383264978
0.38,0.0011019451262665211,0.000936848817187259,0.0017194948547129706,0.0018543689714589802,0.0009784498804181316,0.0010741001554490674,0.001103003789402841
0.381,0.0010997423285790183,0.0009279970508198316,0.0017202173164715287,0.0018597313997575863,0.0009828012567734941,0.001079419574765133,0.0011003683383530372
0.382,0.0010974874870963562,0.0009190067197416631,0.0017212695733095278,0.001864921373906184,0.0009870902835480248,0.001084632677696289,0.0010976957538943325
0.383,0.0010951872234107312,0.0009099633630909601,0.0017229673434399893,0.0018701717069745704,0.0009913520581588944,0.0010897836032315498,0.0010949945914341163
0.384,0.0010928490120026087,0.0009009444139075581,0.001725578786802852,0.0018756831346570934,0.0009956208351266957,0.0010949145997223087,0.0010922739818510793
0.385,0.001090481067441408,0.0008920159936511709,0.0017293139076784937,0.0018816125452294538,0.0009999290034977992,0.001100064456148762,0.0010895435135521631
0.386,0.0010880922211244108,0.0008832309923692039,0.0017343183112214226,0.0018880661406896924,0.0010043062251609094,0.0011052672992479264,0.0010868131094344793
0.387,0.0010856917894453081,0.0008746284404190215,0.0017406713999950155,0.0018950978080920482,0.0010087787658992929,0.0011105518132649914,0.0010840929004460105
0.388,0.001083289435443017,0.0008662340327675236,0.001748388742152307,0.0019027124332583066,0.0010133690376083742,0.001115940904220588,0.0010813930973954122
0.389,0.0010808950260186867,0.0008580615566919702,0.001757428054432255,0.0019108734316743879,0.0010180953568064324,0.0011214517964019768,0.0010787238626743508
0.39,0.0010785184868856799,0.0008501149097440758,0.0017676980385627967,0.001919513442533957,0.0010229719122254795,0.0011270965182281919,0.001076095183481262
0.391,0.0010761696573921666,0.0008423903804108335,0.0017790691928092383,0.001928546948354825,0.001028008923687571,0.0011328827098662166,0.0010735167481078563
0.392,0.0010738581473681112,0.000834878895037518,0.0017913856870438434,0.0019378835412910717,0.001033212965985157,0.001138814667555595,0.001070997826738717
0.393,0.0010715931980707222,0.0008275680008286581,0.0018044774276773866,0.0019474406401905205,0.0010385874253824958,0.0011448945300179308,0.0010685471581572544
0.394,0.0010693835492612946,0.0008204434422112959,0.0018181715341662268,0.0019571546422215767,0.0010441330524475201,0.0011511235104601956,0.0010661728436416897
0.395,0.0010672373142944398,0.0008134902808937587,0.0018323025858950914,0.0019669897378213398,0.0010498485730803422,0.001157503082539658,0.0010638822492328181
0.396,0.001065161865029115,0.0008066935945068668,0.001846721163184935,0.0019769438965498913,0.0010557313193389367,0.0011640360388695925,0.0010616819174697676
0.397,0.00106316372818498,0.0008000388532377045,0.0018613003848532259,0.001987051815649583,0.0010617778427886807,0.0011707273545949312,0.0010595774895397342
0.398,0.0010612484946542068,0.000793512111528465,0.0018759403249006008,0.001997384888716945,0.0010679844751311778,0.0011775848045038465,0.0010575736387305028
0.399,0.0010594207430210298,0.000787100159973723,0.001890570358659708,0.0020080484794817214,0.0010743478038065834,0.0011846192986778928,0.001055674015911723
0.4,0.0010576839784442174,0.0007807907631607202,0.0019051496320483354,0.0020191769610509473,0.001080865033861313,0.0011918449175861846,0.0010538812077108622
0.401,0.0010560405877558336,0.0007745730676164536,0.0019196659531223416,0.0020309270943028187,0.0010875342119354276,0.0011992786421614536,0.0010521967078533632
0.402,0.0010544918114941306,0.0007684382083701989,0.0019341334639334988,0.0020434703653260116,0.0010943542936718966,0.0012069397874087608,0.0010506209021142444
0.403,0.0010530377332593876,0.0007623800817985043,0.0019485894560317474,0.0020569848805413547,0.0011013250426564702,0.0012148491596471092,0.0010491530670995995
0.404,0.0010516772866380742,0.0007563961957139104,0.001963090646904114,0.0020716473348508066,0.0011084467570188648,0.0012230279679123408,0.001047791383036201
0.405,0.0010504082796023622,0.0007504884630802676,0.0019777091445201773,0.002087625433973288,0.0011157198294004082,0.0012314965298908642,0.0010465329605052484
0.406,0.001049227436110672,0.0007446637799278972,0.0019925282108640753,0.0021050709851297565,0.001123144156618176,0.001240272822403202,0.001045373881002076
0.407,0.001048130454289757,0.00073893422506238,0.002007637814678933,0.0021241136945659438,0.0011307184269464532,0.0012493709362514432,0.0010443092509632016
0.408,0.0010471120804057918,0.0007333167409184082,0.002023129866035966,0.0021448555547485624,0.001138439324495739,0.001258799504957015,0.0010433332687901401
0.409,0.0010461661975109651,0.0007278322002971802,0.0020390929746763676,0.0021673655987373276,0.001146300701104194,0.001268560186212045,0.001042439304164014
0.41,0.0010452859274414333,0.0007225038292573148,0.0020556065902941315,0.002191674770891902,0.0011542927751074304,0.0012786462826100417,0.0010416199888264902
0.411,0.0010444637445707623,0.00071735503563031,0.002072734473006381,0.002217770729146369,0.0011624014224689318,0.0012890415933454829,0.0010408673177575972
0.412,0.001043691599555317,0.0007124067771231416,0.0020905176010069916,0.002245592556630389,0.0011706076276914187,0.0012997195893650765,0.0010401727595387043
0.413,0.0010429610510732988,0.0007076746823164269,0.002108966828058,0.002275025602464301,0.0011788871591013558,0.0013106429996087303,0.0010395273744868054
0.414,0.001042263403421383,0.0007031662011838989,0.0021280558226009954,0.002305896955123822,0.0011872105247117614,0.0013217638841173057,0.0010389219389863125
0.415,0.0010415898476799155,0.0006988780983981488,0.002147715009881981,0.002337972322171217,0.0011955432511259125,0.001333024250303401,0.001038347074299025
0.416,0.0010409316041031776,0.0006947946043840659,0.0021678273554308412,0.0023709552829842594,0.0012038465090390223,0.0013443572415122638,0.0010377933779962799
0.417,0.001040280063311804,0.0006908865010323204,0.002188226834951831,0.002404489935412568,0.0012120780861257605,0.0013556888931732897,0.001037251556060365
0.418,0.0010396269238882394,0.0006871113416314455,0.0022087003107703457,0.002438167827631624,0.0012201936827131777,0.0013669404132174475,0.0010367125536271636
0.419,0.001038964323996624,0.000683414894003997,0.0022289932761127133,0.002471539737030467,0.001228148479844776,0.001378030902888531,0.0010361676823247672
0.42,0.0010382849647836163,0.0006797337639578619,0.0022488195583893794,0.0025041323492723967,0.0012358989050862406,0.0013888803950079446,0.001035608742151813
0.421,0.001037582223424108,0.0006759990192863886,0.0022678746341383295,0.0025354692624792352,0.0012434045011171047,0.0013994130531839654,0.0010350281359035299
0.422,0.0010368502539020396,0.0006721405114260457,0.002285851761913686,0.002565095083915323,0.001250629787721069,0.001409560350991738,0.0010344189742458047
0.423,0.001036084073793579,0.0006680915005340561,0.002302459750772506,0.0025926008076137537,0.0012575460009333894,0.0014192640381999093,0.0010337751696648943
0.424,0.0010352796356689722,0.0006637931447017289,0.002317440913596308,0.002617648265610755,0.0012641325948280083,0.0014284787038657207,0.0010330915177173222
0.425,0.001034433881953761,0.0006591984232196036,0.0023305876518449394,0.002639991315105373,0.0012703784020228588,0.001437173764458703,0.001032363764195407
0.426,0.001033544782457562,0.0006542751271877529,0.002341756203507389,0.002659491599369805,0.0012762823679934197,0.0014453347386413785,0.001031588657102984
0.427,0.0010326113540995783,0.0006490076595978391,0.0023508763510592884,0.002676127192979241,0.0012818538003523852,0.0014529637164262428,0.0010307639825766254
0.428,0.0010316336627046378,0.000643397525521122,0.0023579562957391515,0.002689993151489688,0.0012871121054679059,0.0014600789857997232,0.001029888584217498
0.429,0.00103061280710257,0.0006374625407341774,0.0023630823998161228,0.002701293832386777,0.0012920860186595323,0.0014667138395237553,0.0010289623655862455
0.43,0.0010295508860633865,0.0006312349226018384,0.0023664140093400043,0.002710327715054716,0.0012968123680537147,0.0014729146436488491,0.0010279862759290251
0.431,0.001028450948937561,0.0006247585316252045,0.002368174025654176,0.00271746620040292,0.0013013344432138637,0.001478738301714714,0.0010269622795201039
0.432,0.0010273169311400922,0.0006180855930598354,0.0023686362360591153,0.002723128414994041,0.0013057000654860859,0.0014842492901531888,0.0010258933092940027
0.433,0.0010261535758953652,0.0006112732406449741,0.002368110605970052,0.002727754317636274,0.0013099594756379185,0.0014895164672612963,0.001024783205726625
0.434,0.0010249663438184112,0.0006043801922517521,0.0023669277659797436,0.0027317783937468505,0.001314163164518483,0.0014946098682610829,0.0010236366421716688
0.435,0.0010237613121380164,0.0005974638007056946,0.0023654238140552583,0.002735605954062564,0.0013183597735747894,0.0014995976917707547,0.0010224590380812255
0.436,0.0010225450654576579,0.0005905776371960163,0.002363926332793565,0.00273959359664676,0.0013225941844388588,0.0015045436600254396,0.001021256461724122
0.437,0.0010213245800521,0.0005837696758887547,0.0023627422448703134,0.0027440348306954094,0.0013269059012647694,0.001509504898720935,0.0010200355241631349
0.438,0.0010201071037161428,0.0005770810709930872,0.002362147848531687,0.0027491512875068213,0.0013313278077632508,0.001514530436733875,0.001018803266365428
0.439,0.0010189000331923496,0.0005705454616710715,0.002362381134587579,0.0027550894329126047,0.0013358853546223271,0.001519660375231198,0.0010175670413645776
0.44,0.0010177107911688683,0.0005641887102243109,0.0023636363161991902,0.002761922298715358,0.0013405962046546874,0.0015249257248663914,0.001016334393442625
0.441,0.0010165467047547506,0.0005580289736937107,0.002366060414216902,0.002769655488850902,0.0013454703342393158,0.001530348862816357,0.0010151129362813156
0.442,0.0010154148872300464,0.000552077022640523,0.0023697517260188486,0.0027782365840912067,0.0013505105628446319,0.0015359445221172815,0.001013910231972509
0.443,0.0010143221247601601,0.0005463367452017986,0.00237476004262731,0.0027875670393762942,0.0013557134586497889,0.0015417211962500518,0.0010127336727302652
0.444,0.0010132747696066078,0.0005408058008926993,0.0023810885369258115,0.0027975157045241564,0.0013610705492552054,0.0015476828237814223,0.001011590367008179
0.445,0.001012278641238595,0.0005354764099699125,0.002388697293417123,0.0028079331639638883,0.0013665697522865661,0.0015538306108027968,0.0010104870316442046
0.446,0.001011338936529123,0.0005303362760433028,0.0023975084621517878,0.002818666157205343,0.0013721969322887425,0.0015601648522592187,0.0010094298914725844
0.447,0.0010104601501337185,0.0005253696407576055,0.0024074129811678785,0.0028295713931143765,0.0013779374869207458,0.0015666866249258867,0.0010084245877451507
0.448,0.0010096460059203858,0.0005205584611464526,0.002418278722345074,0.0028405281096926136,0.0013837778674380837,0.001573399242937913,0.0010074760964655215
0.449,0.0010088994002268538,0.0005158836858771993,0.0024299597859244472,0.002851448767169693,0.0013897069444760424,0.0015803093885564461,0.001006588657675699
0.45,0.001008222357476792,0.0005113265898195273,0.0024423065210639203,0.0028622873160030374,0.001395717140369813,0.0015874278545366745,0.001005765716459894
0.451,0.0010076159986490908,0.0005068701105740829,0.002455175709913397,0.0028730445680490058,0.0014018052622181308,0.0015947698577372593,0.0010050098763758094
0.452,0.001007080522859308,0.0005025001181391518,0.0024684402481928375,0.002883770331444352,0.001407972985768272,0.0016023549057400006,0.0010043228657297405
0.453,0.0010066152022563018,0.0004982065408926669,0.002481997607365777,0.0028945621446940938,0.0014142269575531917,0.0016102062180813844,0.0010037055170850743
0.454,0.0010062183902080977,0.0004939842677201327,0.002495776386610071,0.0029055606522567575,0.0014205785018679851,0.0016183497217404784,0.0010031577600970768
0.455,0.0010058875427315201,0.0004898337472145992,0.0025097403593340754,0.0029169418777419865,0.0014270429388078775,0.0016268126566848524,0.0010026786277309509
0.456,0.0010056192528929808,0.00048576121042775397,0.002523889582879239,0.0029289068462033793,0.0014336385399392228,0.0016356218427378713,0.0010022662756337959
0.457,0.0010054092978445566,0.00048177845422754797,0.0025382583549167976,0.002941669156282774,0.0014403851678210801,0.0016448016740286992,0.0010019180143892269
0.458,0.0010052526979478131,0.0004779021391667791,0.002552910046240454,0.0029554411914162093,0.0014473026646804003,0.001654371922779947,0.0010016303541274293
0.459,0.0010051437873746121,0.00047415258042906726,0.002567929093190659,0.0029704196811606467,0.001454409072392608,0.0016643454497005069,0.0010013990608793131
0.46,0.001005076295368363,0.0004705520441184545,0.002583410673034183,0.002986771292896837,0.001461718780351662,0.0016747259337595564,0.001001219223837035
0.461,0.0010050434372246486,0.00046712260391505446,0.0025994487924763067,0.003004618872576495,0.001469240707986401,0.0016855057478212246,0.0010010853325933306
0.462,0.0010050380138735219,0.0004638836630551013,0.00261612367976393,0.0030240288932095708,0.0014769766344019171,0.0016966641172375886,0.0010009913632289425
0.463,0.0010050525188241535,0.0004608492994796574,0.002633489472683781,0.003045000637082827,0.00148491978702257,0.0017081657033589915,0.0010009308720092577
0.464,0.001005079251057311,0.00045802564133509796,0.0026515632319643475,0.0030674576501109334,0.0014930537943930843,0.0017199597509156093,0.0010008970952969103
0.465,0.0010051104323209378,0.00045540851766339265,0.002670316275225991,0.0030912420590299156,0.0015013520940874783,0.001731979925147179,0.001000883054174189
0.466,0.0010051383271374005,0.00045298164654894793,0.0026896687181372585,0.0031161124109050312,0.00150977786602651,0.0017441449400315322,0.0010008816621723778
0.467,0.0010051553637539182,0.0004507156127916009,0.002709487923771067,0.0031417457337871704,0.0015182845341713998,0.0017563600424554144,0.0010008858344205446
0.468,0.0010051542541508853,0.00044856784480300205,0.0027295913014720374,0.003167744475418225,0.0015268168475265215,0.0017685193696973737,0.0010008885964676048
0.469,0.001005128111174686,0.0004464837255211181,0.0027497535705200095,0.0031936488022735283,0.0015353125157982071,0.0017805091415063203,0.0010008831910093793
0.47,0.0010050705608247396,0.00044439886949094895,0.0027697182296074294,0.003218954405047226,0.0015437043388177474,0.0017922115870370838,0.0010008631807620228
0.471,0.001004975847757562,0.0004422424776781425,0.0027892125779931144,0.003243135459214999,0.0015519227340869634,0.0018035094459774648,0.0010008225457559228
0.472,0.0010048389320954005,0.00043994155710114203,0.002807965256433005,0.0032656717743581856,0.0015598985366390037,0.00181429082790891,0.0010007557733974551
0.473,0.0010046555757355369,0.0004374256803073361,0.0028257249594695172,0.003286078511402242,0.0015675659222382917,0.0018244541701109048,0.0010006579397671478
0.474,0.0010044224164561368,0.000434631876343055,0.0028422787610618474,0.003303936262385856,0.0015748652911095607,0.001833913006612243,0.0010005247807440049
0.475,0.0010041370283436402,0.00043150920369261107,0.0028574684312120107,0.0033189188869305135,0.0015817459464275252,0.0018426002545888604,0.0010003527517457541
0.476,0.0010037979672162752,0.00042802256507648996,0.0028712032259109615,0.0033308163866217926,0.0015881684103881723,0.0018504717398697048,0.001000139075054876
0.477,0.0010034047999992548,0.00042415538555645434,0.0028834679090997298,0.003339550334479138,0.0015941062407572053,0.0018575087219349488,0.0009998817739406258
0.478,0.0010029581172707107,0.000419910883262798,0.00289432519137133,0.0033451799718342036,0.0015995472409535507,0.001863719237481958,0.0009995796930212465
0.479,0.0010024595284860262,0.0004153118036000518,0.002903912300361463,0.0033478979848043933,0.001604493995007851,0.0018691381565313033,0.0009992325045758601
0.48,0.0010019116397349884,0.00041039864538683986,0.002912431969431001,0.0033480160672053755,0.001608963702182455,0.0018738259297362498,0.000998840700774624
0.481,0.0010013180141596198,0.00040522656106739443,0.002920138672318475,0.003345941515979367,0.001612987331371674,0.0018778660930435663,0.0009984055720537405
0.482,0.0010006831155324717,0.00039986124363623564,0.002927321374332753,0.0033421471226656916,0.0016166081590327983,0.0018813616786182983,0.0009979291721242773
0.483,0.0010000122357863679,0.00039437420457462353,0.0029342843614230704,0.0033371373699481767,0.0016198797930263387,0.0018844307520824374,0.0009974142703431687
0.484,0.0009993114076249832,0.00038883789007535544,0.0029413278164651642,0.0033314143034360293,0.0016228638153162292,0.001887201349776356,0.0009968642923963203
0.485,0.00099858730358296,0.0003833210743473809,0.0029487297345405067,0.0033254463761473586,0.0016256271969255557,0.0018898061221050537,0.0009962832504533737
0.486,0.0009978471232112058,0.0003778849131057501,0.0029567305288487845,0.0033196430714314174,0.0016282396473239471,0.0018923769979615234,0.0009956756641142021
0.487,0.000997098470265612,0.000372579947694232,0.002965521321128358,0.0033143372821335462,0.0016307710574623958,0.001895040171324887,0.0009950464736259781
0.488,0.0009963492219880652,0.0003674442348421944,0.0029752364905178226,0.003309776387503748,0.0016332891811523913,0.0018979116763427303,0.0009944009469484265
0.489,0.0009956073926906327,0.00036250265455020923,0.00298595063121924,0.003306121883203268,0.0016358576754618396,0.0019010937658884926,0.0009937445823474036
0.49,0.0009948809939954598,0.00035776733389256056,0.002997679690624692,0.0033034564377492806,0.0016385345887658896,0.0019046722452249394,0.0009930830082109307
0.491,0.0009941778941341634,0.000353239029598801,0.003010385761588044,0.0033017965054247846,0.0016413713485357595,0.0019087148430324554,0.0009924218818332991
0.492,0.000993505678740313,0.00034890924492593083,0.003023984800392445,0.0033011082068123486,0.0016444122617812634,0.0019132706316738796,0.000991766788881198
0.493,0.0009928715155289871,0.00034476281972067256,0.00303835643727498,0.0033013241284140763,0.0016476945032969314,0.0019183704424533844,0.0009911231452163294
0.494,0.000992282025219882,0.0003407807255362725,0.003053355023202167,0.0033023589655840446,0.0016512485320351376,0.0019240281632856215,0.0009904961026989385
0.495,0.0009917431609401818,0.0003369428156982512,0.0030688210971995624,0.0033041224669738416,0.0016550988474856392,0.0019302427592150283,0.0009898904604775582
0.496,0.0009912600982288642,0.0003332303167236857,0.0030845925377320955,0.0033065288218910127,0.0016592649764065313,0.0019370008216515254,0.0009893105832069022
0.497,0.0009908371375342076,0.00032962789521063124,0.00310051476395533,0.0033095023435974714,0.001663762568118962,0.0019442794315854162,0.0009887603274641894
0.498,0.0009904776209702984,0.0003261251864468968,0.0031164494624865203,0.003312979919606015,0.0016686044730875435,0.0019520491146992848,0.0009882429775482993
0.499,0.0009901838647939532,0.0003227177220954579,0.0031322814294212275,0.0033169111335257743,0.0016738016859522684,0.001960276672353202,0.0009877611916192111
0.5,0.0009899571088791866,0.00031940724067744164,0.0031479232307477286,0.003321257152977909,0.0016793640485826152,0.0019689276900454857,0.000987316959070329
0.501,0.000989797484097888,0.0003162014042185956,0.003163317501337801,0.0033259894163874264,0.0016853006314018603,0.0019779685538327406,0.0009869115697403567
0.502,0.0009897039983362023,0.0003131129767849734,0.0031784368202038803,0.0033310888687888406,0.0016916197393322277,0.0019873678429256974,0.000986545595514746
0.503,0.0009896745414727421,0.0003101585461003374,0.003193281220119204,0.0033365460664126867,0.0016983285217392443,0.0019970970126712002,0.000986218884533299
0.504,0.000989705909423394,0.00030735688879651827,0.003207873505424977,0.0033423619821712682,0.0017054322001058134,0.0020071303334675567,0.0009859305681810544
0.505,0.000989793846940734,0.0003047270938969285,0.0032222526625766126,0.003348548902903711,0.001712932962173464,0.002017444106679877,0.00098567908069577
0.506,0.0009899331086546917,0.00030228656837345277,0.0032364657450851663,0.00335513050214613,0.0017208286030555712,0.0020280152345508668,0.0009854621911472893
0.507,0.0009901175374391045,0.00030004905319377684,0.0032505586992699303,0.0033621400691237076,0.0017291110214902419,0.002038819275325864,0.0009852770472292118
0.508,0.0009903401589588814,0.00029802277799824623,0.003264566665182961,0.0033696160051878182,0.0017377646994181809,0.002049828162672778,0.0009851202301978796
0.509,0.0009905932908960116,0.0002962088770483335,0.003278504343227085,0.0033775940587068747,0.0017467653051384245,0.002061007807083843,0.0009849878200245221
0.51,0.0009908686651625756,0.00029460017800129063,0.0032923570581993326,0.0033860963096699497,0.0017560785615955187,0.0020723158215524007,0.00098487546968761
0.511,0.000991157561114047,0.0002931804581533077,0.0033060731803176684,0.0033951175605769182,0.0017656595126370747,0.0020836996218299205,0.0009847784873100176
0.512,0.0009914509475873834,0.0002919242400702461,0.0033195585664978055,0.003404610435840746,0.0017754522999198121,0.002095095139703343,0.0009846919247271924
0.513,0.000991739631389392,0.0002907971703165285,0.003332673656505408,0.0034144710315420724,0.0017853905338616747,0.0021064263556344253,0.0009846106708996513
0.514,0.0009920144097496644,0.00028975699199157624,0.003345233777477232,0.0034245272848567885,0.0017953983038445065,0.0021176058045564044,0.0009845295484835009
0.515,0.0009922662241304803,0.0002887550851159157,0.003357013064666566,0.003434532271027343,0.0018053918296568792,0.0021285361387864436,0.000984443411786008
0.516,0.0009924863127449915,0.0002877385101953109,0.003367752182326544,0.003444164340453092,0.0018152817095524471,0.002139112749067341,0.0009843472442627053
0.517,0.0009926663591108425,0.0002866524517396521,0.003377169730642644,0.0034530353866087955,0.0018249756752473638,0.002149227355194235,0.0009842362537281326
0.518,0.0009927986340451155,0.00028544292293270065,0.0033849768672427304,0.003460707641582092,0.0018343817230327178,0.0021587723889320205,0.0009841059634435906
0.519,0.0009928761285699173,0.0002840595633683617,0.00339089429190061,0.0034667183378305853,0.001843411457499775,0.0021676459124268617,0.0009839522973265598
0.52,0.0009928926753607424,0.00028245834239187416,0.003394670387736446,0.0034706104908571195,0.0018519834622189744,0.0021757567528816013,0.0009837716576199629
0.521,0.0009928430565348694,0.000280603974560781,0.0033960990407540144,0.003471967108152814,0.0018600265029926567,0.0021830294957786113,0.0009835609935113278
0.522,0.0009927230958575676,0.0002784718637826085,0.003395035524950254,0.0034704454627610907,0.0018674823745017657,0.0021894089693805675,0.0009833178593627407
0.523,0.0009925297336730967,0.00027604942013786157,0.0033914088852745094,0.0034658078037154193,0.001874308220572987,0.002194863874640822,0.0009830404614281968
0.524,0.0009922610832083228,0.0002733366376547317,0.003385229491316213,0.0034579450694763375,0.0018804781903005126,0.0021993892666610534,0.0009827276921784858
0.525,0.0009919164672036716,0.0002703458794821179,0.003376590859252975,0.003446890818827896,0.0018859843345780192,0.002203007672016876,0.00098237915160681
0.526,0.000991496434229918,0.0002671008838603953,0.0033656654035524045,0.0034328236173439206,0.0018908366967068117,0.0022057687247818095,0.000981995155176802
0.527,0.0009910027543720643,0.0002636350730515612,0.0033526944138841013,0.00341605738142964,0.0018950626027460513,0.0022077473135479904,0.000981576728350634
0.528,0.0009904383943668668,0.00025998931001637853,0.003337973172001483,0.003397020511531389,0.0018987052079716899,0.0022090403429389427,0.0009811255879196954
0.529,0.0009898074726456076,0.00025620929636649756,0.003321832641713527,0.0033762258601556434,0.0019018214012467842,0.0022097623155695537,0.0009806441106360445
0.53,0.0009891151950814797,0.0002523428336246053,0.003304619510080707,0.003354234519480407,0.0019044792058230569,0.002210040025315424,0.0009801352898994322
0.531,0.0009883677726207618,0.0002484371742749547,0.0032866764826778158,0.0033316169636811756,0.0019067548406715823,0.002210006712954175,0.0009796026814953575
0.532,0.0009875723222320368,0.00024453666888314386,0.0032683246263905397,0.0033089151941316244,0.0019087296193005079,0.002209796065912234,0.0009790503395714304
0.533,0.0009867367529459933,0.00024068087356216806,0.0032498492306766037,0.003286609224912801,0.0019104868630077092,0.0022095364435913197,0.0009784827442277236
0.534,0.0009858696389715969,0.00023690322412889942,0.003231490174172308,0.003265090587150489,0.00191210899345042,0.0022093456797949228,0.0009779047222159324
0.535,0.0009849800820997566,0.00023323031743020025,0.0032134372092947495,0.003244644635049925,0.0019136749469425098,0.0022093267581902126,0.00097732136233999
0.536,0.0009840775657384091,0.00022968177531688914,0.0031958299949886404,0.003225442437779098,0.0019152580228045163,0.002209564581853033,0.0009767379272091821
0.537,0.000983171803060979,0.00022627061085287893,0.0031787621923955733,0.003207542065056683,0.0019169242428636885,0.0022101239710629727,0.0009761597629934178
0.538,0.000982272581807416,0.0002230039759641892,0.003162288553356901,0.003190898229015055,0.0019187312624512713,0.0022110489327586266,0.0009755922088146413
0.539,0.0009813896083112747,0.00021988414857815002,0.0031464337150918166,0.0031753786030845658,0.0019207278368461517,0.0022123631580042106,0.0009750405073472079
0.54,0.0009805323532746614,0.00021690961601398276,0.003131201381838305,0.003160784740787773,0.00192295381452519,0.0022140716269649155,0.0009745097181104869
0.541,0.000979709901784939,0.00021407612772984986,0.0031165827121000834,0.00314687536772376,0.0019254406003423852,0.0022161631389820686,0.0009740046348135032
0.542,0.0009789308099434483,0.00021137762002010528,0.003102563008573543,0.003133389900611938,0.0019282120103018855,0.0022186135416366252,0.0009735297079856159
0.543,0.000978202970357119,0.00020880695211301616,0.0030891261767323945,0.003120070317514947,0.0019312854237522744,0.0022213894080035045,0.0009730889739824037
0.544,0.000977533488547135,0.00020635643130298637,0.00307625682567404,0.0031066799156720727,0.0019346731303337165,0.002224451905035665,0.0009726859912822045
0.545,0.00097692857216777,0.00020401813890369043,0.003063940272585713,0.003093017990168839,0.0019383837654701774,0.002227760605935805,0.0009723237848613651
0.546,0.0009763934346866355,0.00020178409494684633,0.003052161033631604,0.0030789299932830454,0.001942423730688336,0.0022312770226560153,0.0009720047992297066
0.547,0.000975932214971101,0.0001996463154116834,0.0030409005971615386,0.0030643132325887537,0.0019467985008848254,0.002234967667344954,0.0009717308606190437
0.548,0.0009755479139137533,0.00019759682083727255,0.0030301353586103226,0.0030491185874387356,0.0019515137309052382,0.0022388064906263307,0.0009715031486068608
0.549,0.0009752423490452076,0.00019562765042286984,0.0030198355388728593,0.003033349023330976,0.0019565760860748753,0.00224277658621722,0.0009713221773979354
0.55,0.0009750161277371833,0.00019373092321240472,0.003009965721117262,0.003017055836332445,0.0019619937369601036,0.0022468710938537135,0.0009711877867705153
0.551,0.0009748686393890235,0.0001918989703506877,0.0030004873458454027,0.003000333552133548,0.00196777647548968,0.002251093273188427,0.0009710991426962381
0.552,0.0009747980666208731,0.0001901245425236676,0.0029913631422592343,0.002983314250446128,0.0019739354294244075,0.0022554557601546657,0.0009710547474237819
0.553,0.0009748014153177892,0.00018840107724259135,0.0029825630895552128,0.00296616181625013,0.001980482373118052,0.00225997905303258,0.0009710524588414457
0.554,0.0009748745629991938,0.00018672299393138848,0.0029740711510488245,0.002949066289717568,0.001987428655931431,0.0022646893090835733,0.0009710895187251493
0.555,0.0009750123247939783,0.000185085972704011,0.002965891755115336,0.0029322381582120778,0.0019947837932612683,0.002269615563392864,0.0009711625895249134
0.556,0.0009752085359410433,0.000183487166643739,0.0029580548580403166,0.0029159021753301854,0.0020025537900695252,0.002274786510438511,0.0009712677991513093
0.557,0.0009754561495875155,0.00018192529816915136,0.0029506184429607335,0.0029002901576210384,0.002010739289814094,0.002280227014606892,0.0009714007932456007
0.558,0.0009757473483262483,0.00018040059796883232,0.002943667501797683,0.0028856322390594987,0.0020193336631446194,0.002285954538234454,0.0009715567942489464
0.559,0.0009760736677585773,0.00017891455965459569,0.002937308901144165,0.002872146262984812,0.0020283211668412093,0.002291975692593866,0.0009717306665954579
0.56,0.0009764261301016164,0.00017746950365639033,0.002931662018690815,0.002860025341332394,0.002037675314293207,0.0022982831269934795,0.0009719169872085626
0.561,0.0009767953857548288,0.00017606796813356054,0.0029268455972228605,0.002849424057733435,0.002047357600538489,0.0023048529710080153,0.000972110120448742
